LEFT_SHOULDER,RIGHT_SHOULDER,LABEL
12.841625830813683,11.35718024007688,3
12.564316936173576,11.231226095337854,3
12.72853321655842,11.078382332246594,3
12.419524817887593,11.082532144955328,3
10.809439595370687,10.563517363245774,3
9.953385270026311,9.853635410779765,3
9.824938373606777,9.55965213537063,3
9.696203728630149,10.32297893595077,3
9.769545186049356,10.003536790203965,3
12.641780105323372,10.309976468662748,3
14.661878088754994,10.975147523388555,3
19.412238074234143,11.492001165555603,3
31.357558198266794,11.908263865660448,3
47.78318416711999,12.455480468192167,0
56.41785549712106,12.550099652258323,0
54.83349004671905,12.532058417043622,0
42.481470934850854,12.151695501183745,0
40.84561804792334,11.743850904263489,0
23.711009324076404,11.492597765039681,3
19.60775373546637,11.234351640680735,3
17.221597698773746,10.39194362834106,3
14.92094860433532,9.893910260491701,3
12.381064105084421,9.739469642998367,3
11.056301797531813,9.099225337484837,3
10.51020230538296,8.881894819389741,3
10.449500983276907,8.803275601611597,3
10.378976338392292,9.376332300356115,3
13.261793155641861,11.267526250608269,3
16.902134784856035,13.875852406164592,3
22.880594710777345,18.803556351392277,3
32.21466351801656,24.861572564471945,3
43.86227703915585,30.53510066157162,0
53.575753483849255,36.386650760209804,2
53.35619695552074,39.57338547533861,2
48.94418354748169,37.26437276531474,2
42.91243102722435,33.98845889335501,0
39.726740238548366,30.22420382855384,0
29.55202353904026,23.854184053836736,3
22.71634391857889,19.028483751617085,3
18.09476298717356,14.332409335115807,3
15.125879836239697,10.383540799022986,3
13.391695017344459,8.848830857853434,3
12.428994391684693,9.35841324100054,3
12.679241241391367,9.873114398655478,3
13.563824667467468,10.844987396379068,3
14.706432742493865,13.251993998157745,3
16.67191805567054,16.95659514195347,3
20.997296870851432,21.07429292616242,3
29.56526841453403,26.064227671437767,3
36.09317301087041,29.974039458450925,0
39.86154807359488,30.809315055970263,0
41.14024979193449,29.454836303181427,0
37.9419466210275,27.68480388395017,0
36.23464170532117,26.67894983069901,0
31.578448894715148,23.3481057796792,3
24.943736267228186,19.39895883065547,3
20.240973647702297,15.909749648178332,3
16.453865164779014,11.99811964014175,3
13.962508018011038,8.88499738975949,3
12.194921808701991,8.598788194084893,3
11.38184995867484,8.878995610748396,3
10.997424616451324,10.043071848793488,3
11.204234874049456,11.901986223725547,3
11.506350638863076,17.22885126632224,3
12.41739723493179,27.459344120027158,3
14.253494094817198,43.72784393665458,1
15.70387515886028,47.952227268367025,1
16.465886812738166,48.766107552028565,1
16.406461202316468,47.390405604241856,1
16.371346778929396,45.92431068356657,1
16.24927651502841,39.024464437998695,1
16.108893296655225,32.39365072114503,3
15.714758733210457,22.430000747721923,3
15.144083832172617,17.1452622060985,3
14.174583542577759,13.844308813159962,3
13.716303144031901,11.143012886578278,3
13.071618726009213,10.273212039627664,3
11.831799082348395,10.086290166594496,3
11.620541686718552,10.524845016945072,3
13.03590672789556,11.570768304103725,3
15.64070060286951,13.633963482702478,3
20.126908350043497,17.823068411644133,3
24.603679664237436,25.663431066607426,3
29.566593466073986,36.128165985372,1
34.6296801498041,40.570834039014805,1
37.5710694744613,42.92729808241287,2
36.20117550946623,41.801415820101646,2
33.99785968825775,39.78304698102303,1
31.302352995617277,35.402928468205396,1
26.21450355714105,29.07543450968213,3
23.071888197049052,21.779291143303773,3
19.783671118577914,17.286380630567297,3
16.71138739919927,14.038676060883779,3
14.195167899390835,11.850915608275706,3
13.8276467004654,10.61011598483335,3
14.234028599654762,9.813284888075072,3
15.019811454795208,10.189406099280971,3
18.209409281767595,11.214318653378374,3
31.38779528723114,12.88715889976996,3
51.75876054546966,14.461851688223403,0
68.03469384635038,17.603620907206583,0
100.39191920210348,22.1795515685149,0
132.71927458444557,27.76013787372084,0
128.41519652445965,29.34939555828959,0
143.44918774170876,28.62943119487568,0
121.27561742671944,25.520283581437596,0
128.1519702310627,24.11436346565528,0
108.94739079508152,20.188169592652613,0
95.59973315806992,18.094865408661324,0
65.29071701938157,15.666262411775799,0
41.83156337297912,13.315407949154263,0
26.910093939099955,11.52913926587871,3
21.02259926534014,9.918269422538478,3
17.89585860136367,9.713493669106649,3
15.428330492695101,9.397978208823016,3
14.186886182819386,9.386504993456223,3
14.183611142853366,9.783421246554225,3
15.056168903003943,10.992374903641641,3
16.741683837724302,14.267690727114484,3
19.027437363997198,21.48941626934272,3
25.274337676861528,39.0186514594259,1
30.794506237981544,59.669820639407064,1
33.594860855143565,79.02992051327234,1
34.63282555890742,80.52130646846082,1
36.63746449251377,87.68200596721087,2
37.024693481646146,62.31224694677528,2
35.5266962204291,54.15374208221942,2
33.57836621998674,50.18529993507111,1
29.095765601543746,30.85951847639585,3
25.45014164236217,23.28925682392546,3
22.04141537788899,18.47182975782069,3
19.208950846196977,14.97311897093556,3
17.101603240550155,12.527595501471966,3
16.560948609286186,12.657592368821481,3
16.83359175621836,13.86428063410578,3
17.471562308850572,15.176284960694733,3
19.634826138529387,16.324133997380457,3
25.8211052201131,19.26019902406663,3
33.258672499720845,23.36697745070516,3
40.901640412544204,27.211658540155387,0
44.856700332245566,28.9839447463962,0
45.56032119164424,28.720520515124978,0
41.78285135078412,27.475973973832744,0
42.477443414900215,25.565617266936485,0
32.01679530158539,21.876675847599397,3
23.864442376600614,17.387246311186324,3
19.48693222250078,14.134075562088201,3
17.281326892129616,11.427883682690265,3
15.305161888340463,9.483368208049502,3
14.996453605255729,9.514859295832752,3
15.05593095714744,10.309252060026674,3
15.52803513892806,11.107266731514525,3
18.92723570152907,14.453802015849455,3
24.510576055734774,20.38050352765847,3
36.08160907875419,26.942922894932664,0
49.46591577985611,35.797211671372146,2
69.73312833346479,47.547321343148276,2
90.55680889861435,58.540516929216,2
97.04508165392507,61.26478153397696,2
92.01471699950007,50.3026317427295,2
77.12459503615162,44.374119847253866,2
68.79056513352683,44.85780165897054,2
54.551564312396316,36.02877791736222,2
40.63219318253597,27.817406785649712,0
31.827577556767206,22.796316086728606,3
24.82347128965957,17.926779765916223,3
19.754357872960465,14.117635309197826,3
16.369779197206086,11.875196425048639,3
15.131591295157135,11.354927897135086,3
15.055164017235443,11.644372270696714,3
15.513359035970293,12.156126511574975,3
16.513120808286143,13.357857885952905,3
18.547499457412517,17.08579757151564,3
28.521098817963942,22.975381276532257,3
46.20743446409353,33.39863168265257,0
67.69999567086022,42.783991031220914,2
80.03994020998252,45.795103868292486,2
74.57412577152229,43.68956539217114,2
63.13557178973044,38.87238226693641,2
60.383961741429175,38.68262064632557,2
40.82780429416347,30.31000752169347,0
29.766174752359603,23.906633229766292,3
23.11072851322886,20.1111687578659,3
19.788017813629853,16.06800444520304,3
16.32790329526208,13.345521762493897,3
12.980027956274755,11.875550343404868,3
12.195805820543496,12.305998131261784,3
11.377211902065275,12.550356956580194,3
10.914833098660065,12.210732000587306,3
11.07934760282896,11.602931186295702,3
11.128072053320032,11.365256229066729,3
12.85315876512783,11.89834881535657,3
14.660170088319335,13.98220410979596,3
16.336262967035047,16.7667937388504,3
17.462601968148263,18.409425054903096,3
17.966567339192114,19.006986103032826,3
17.982321190781775,18.880102288359577,3
17.65007821243879,17.769533013332364,3
16.526699159359314,15.234154038874248,3
14.148307962201486,13.24083687556247,3
13.448801223333556,13.069801716369565,3
12.167236848511578,12.589772167661371,3
11.143471691860352,12.147064770426399,3
10.388186976100341,12.33012295372934,3
10.969408981932283,12.350794976477834,3
11.301160866395785,12.40543473259785,3
11.595782375285088,12.252912077608995,3
14.128334500050855,13.076663719321752,3
15.546410593838722,14.532249443886963,3
16.354548325335905,16.25932421557958,3
17.15335388115461,17.143751863774582,3
17.26051435503162,17.134665428782842,3
17.318676539285804,17.364658856500345,3
17.35003852434776,17.41445959501501,3
16.69944783164259,15.708776848558145,3
15.433362090909112,14.371933545252444,3
14.516465244884127,14.235491747096571,3
13.199426494560006,13.194816653253989,3
11.486151443216142,12.642670685157698,3
10.835279810449794,12.437378309467427,3
11.23383101117481,12.18897989905154,3
11.447842663381792,12.275783448486433,3
11.450746758452153,12.251069342718981,3
13.450652942844938,12.691525774524312,3
16.309925151690692,14.628260873964846,3
17.92725975332728,16.18172873558029,3
19.164439498268187,17.32411777824421,3
19.464248274398795,17.577817241427187,3
19.250678270424366,17.72136416203607,3
18.72262218969517,17.61756711327161,3
17.60854817776177,16.094357305925158,3
15.603720177317461,13.414171691389546,3
13.889300550429994,12.476464866991078,3
13.059438469194706,12.134587230885144,3
12.587321832258388,12.01809407596041,3
12.384181301635842,11.528043646089309,3
12.304378529174524,11.41626942681088,3
13.50802388001408,11.043527904140072,3
16.746255519011324,11.489051881425032,3
23.622190216348148,14.161634514706092,3
37.112531814566864,18.971328821905594,0
52.722717870643336,23.665758866694723,0
70.35068536656604,26.487268269472843,0
86.28785391962106,27.760708562167256,0
87.96981353707807,28.285877456195767,0
86.3193149621433,28.425057922341885,0
72.80072503945557,27.552319546541796,0
67.22104168308654,26.74346043270479,0
41.777121126741285,23.257707221327824,0
29.344180773253076,19.59915182143208,3
20.97675148944505,15.860934160000205,3
16.493241738913763,13.426679543952483,3
12.84115044533419,11.549100590134158,3
10.405425303206467,10.538358976332061,3
10.16244249358479,10.203370670988066,3
10.724878982854927,10.155551701070657,3
12.032313092660512,10.383921028718053,3
15.695819582748324,11.621706762463894,3
24.58071885202256,14.568891816640354,3
37.57851657129438,18.949230573981588,0
53.37548494680304,25.6379110868458,0
63.86174022926933,37.419193644997506,2
72.09162445184293,44.03600354159493,2
86.47011527833908,50.06263090056951,2
87.70178557138591,47.16687347174568,2
71.1458127174826,38.442204621328976,2
70.3811538515325,33.00903640233876,0
40.765973588971825,23.809960860020222,0
28.34643809093308,19.89712395722313,3
20.7113314389165,17.255687069409333,3
17.434628230144494,13.972589236902486,3
15.245981178681646,11.470180407200143,3
13.9795403475602,11.207659698579482,3
13.313436259941401,11.585266722088887,3
14.266897743978632,12.265976696777313,3
15.417517318583045,17.645358671448236,3
16.22089439907625,30.50081533210317,3
16.910770378516776,42.28067356766313,1
18.303396385773002,65.36894224430543,1
20.366302448964465,110.24608522583645,1
22.979447874464704,119.32418146437078,1
25.794126227871367,142.7942129905194,1
26.3991467974223,135.04601529198771,1
26.632130804124195,115.89473199723693,1
26.202648962205664,84.7285299320926,1
25.891308372079227,49.308014932466534,1
21.67103491565611,25.50285837584987,3
18.7430996672529,17.856830165917025,3
16.2707664672062,14.430606206268395,3
14.084158901013577,12.05203992514533,3
13.364919686538904,11.38591300568523,3
13.593439495148937,11.838006482084783,3
13.839607294605687,13.153658290143728,3
16.0728186649204,14.779531937730495,3
21.71122863076733,23.84777291416514,3
38.96027478866091,40.94279745567259,2
63.56197653441515,65.2221092674688,2
113.53998642537553,116.18582065436499,2
134.41744586728927,144.73816691875808,2
138.15581908062168,147.73252396982724,2
135.36983798073274,150.1224072559983,2
115.93257683589184,138.67575869661613,2
96.88940103408441,123.07558927236346,2
49.0271751002387,53.93984773652814,2
31.33334230902149,30.697877306035096,3
22.769138766975367,21.215596108633864,3
19.03770873235561,17.897018459048564,3
15.988937928342736,15.55191682652336,3
13.249436194490192,14.934058862801436,3
13.06976464168441,16.076243099941063,3
13.62796859259521,17.383627900303065,3
14.867836362117888,17.78780193363555,3
15.687863514797089,25.93709559933561,3
19.32651713861776,36.12281369769007,1
25.09429428688088,43.606927441530274,1
30.558883615346577,61.32673716052685,1
34.61615329330359,103.52475982263871,1
35.16679993538461,121.73475414801254,2
34.8523462800222,124.5278303631089,1
34.151203566151025,107.35974441456688,1
33.31802668331399,84.621974717724,1
30.9867143734265,58.00999448084509,1
24.68989915375787,32.16974487823098,3
20.536725168799972,20.65628586472213,3
16.86098498840891,16.27297345469592,3
14.48240944032113,13.95540744181649,3
13.643182404703273,12.99170564024878,3
13.676617245865232,12.651151654098484,3
14.21027492419092,13.201966145157582,3
17.51734408265456,14.2806694029761,3
28.483378185431018,15.115163569353177,3
46.3281636328008,16.11070635757846,0
90.15091706297682,17.783974721102396,0
142.8547279764905,19.8281349569679,0
152.58055907942497,20.87433948856744,0
150.0439030778567,21.93845740306848,0
146.63677935625108,22.68027516800585,0
122.24883284076945,22.440286717918084,0
68.90447514178678,20.80146323601657,0
34.63911459223629,19.11764357500126,3
22.525624408749085,17.29944604569681,3
17.63370110253663,14.595567241714548,3
15.09875262094738,12.681094445586693,3
12.215961719270355,12.231959494332623,3
11.493755250267158,12.266544338589636,3
11.153748693570027,12.099394369998944,3
10.799592159543066,12.145005147543504,3
11.078568949433137,11.74644673609362,3
12.58623464955644,11.513076132427823,3
15.63266078290452,12.50499580914651,3
18.670888524560077,15.116165083902107,3
21.80863380394211,17.13960142482379,3
23.348181407538334,18.50493564337828,3
22.477399108418897,18.558554724631026,3
20.19314894051537,18.698292600297417,3
17.72566921845901,16.586432989641345,3
15.49381586063638,13.597687009553187,3
14.226200561476464,11.657350008286672,3
13.099313112131581,10.923061019151989,3
11.827002914937166,10.91257009036679,3
11.29168385697874,10.75026893725987,3
10.64272488694222,10.283690042653294,3
10.704624984874492,10.148031972093593,3
11.363752079105847,10.88650491235575,3
11.405076370398758,11.021595049612301,3
13.789510257731086,12.783283665135519,3
20.928667721062844,18.798526864290658,3
34.70936092254513,28.587127905914812,3
44.580176358744055,34.96840607106572,0
46.95654426154898,35.49934252556861,2
41.04418776065626,31.96720508597263,0
38.370087674651664,30.140649420890135,0
22.31868946452102,22.44220577105684,3
15.682474568270598,16.354799519430973,3
13.215226189782435,13.555765213174329,3
13.175043751945186,12.877528994404297,3
12.274723626412968,11.840298840197432,3
12.074799169454424,11.504751364468952,3
12.575259074876097,11.100646275147172,3
12.96946199917964,11.782691168762074,3
13.915792951531023,12.527598692762547,3
14.14283747271753,13.66827399330704,3
14.972669374589653,15.37847400923902,3
16.723174120450363,16.569014777416104,3
18.435814446659045,18.251379753956677,3
19.340411659592682,19.260586615602975,3
18.397945749095157,19.27641756973318,3
17.422760205647588,19.054185838300725,3
15.273805506090039,17.809564463583737,3
14.421927975143033,16.74272905797579,3
13.90161990318251,15.438854697114145,3
13.566740534188094,13.558397866849905,3
13.022072604216287,12.118564165822601,3
13.032222873213742,11.882409285493695,3
12.021644329915873,12.240634934172245,3
11.624370160769411,12.471402747103488,3
11.999688028198522,12.636351389012768,3
12.273509519980102,13.26925901509977,3
12.76805593216082,14.089311591753967,3
13.233459790920307,14.729302397752203,3
13.670969518295893,14.87263237095157,3
13.790466390165086,14.83605070942492,3
13.521199034412971,14.643538458678643,3
13.39135430401924,13.867327643921826,3
13.439688490170807,13.62952015318568,3
13.270513859827165,12.499233388310543,3
12.831406695816884,11.998549246466748,3
11.885169640644948,11.80943552122086,3
11.72387595072386,11.872526302985873,3
11.694237107191737,11.892130377526955,3
13.407578882943158,12.717089012982541,3
14.85432573364362,14.263477866041084,3
15.81732087685153,15.169134778680746,3
15.99589011878029,15.685385134029096,3
16.031499137290915,15.644524140200804,3
15.847738859498815,15.398972963718261,3
15.340031493235442,14.782738703515589,3
13.245706552103082,14.518630275204469,3
12.195219326178128,14.073486918140741,3
11.755340724183856,13.284295443624721,3
10.740528544066327,12.413279789852812,3
9.951961162856026,12.852639198259066,3
10.387839303388704,11.974486996424943,3
10.887810699538921,11.81689229872523,3
13.665805797705803,13.463690072453584,3
16.865347943451056,16.306884579638496,3
18.514551681815544,18.70520114279062,3
19.05581079747576,19.328840326325125,3
18.89064709839759,18.91213127300436,3
17.611719642692943,17.93840020304445,3
17.29506042538447,16.94223300834317,3
16.81849169960501,14.89544631987445,3
16.25209941138079,14.023867029341956,3
16.554954048830822,14.178972022045546,3
19.308725214732558,17.988985274132805,3
28.102048572543392,23.14643677742373,3
38.387255135093895,30.568815728652687,0
47.765878160466514,37.46530378602855,2
50.28432202533287,40.8243573484276,2
44.97244924732198,38.91579269552946,2
43.30250300011872,35.65209358512826,2
29.85325275887102,29.330988855724048,3
21.382029504725406,21.45684789419612,3
18.39069950548396,18.783064917641774,3
16.609271565241208,15.701029197829929,3
15.450295267128684,15.04869130799958,3
15.745880976024441,14.700162036724636,3
16.469169113347338,15.216185463426969,3
17.481219646925744,16.01725300436727,3
18.227143861058106,18.850298330888403,3
23.026976302197436,21.993928122485364,3
27.857368293690204,25.49744591116186,3
31.064751517706263,27.665932547365873,3
32.056691939544784,27.591009409237515,3
30.93598055597928,26.65129335067032,3
28.916988095239017,25.3422022885535,3
24.0353762250152,20.973001721573105,3
18.07335798680546,16.966601674174157,3
13.915417387552644,12.182388960624861,3
10.553061430560104,10.029074963701621,3
11.43402435829517,9.513627662152933,3
12.465539433944278,10.311366595899159,3
13.216137385135106,11.384316184455503,3
16.20203201643379,14.129320593768652,3
24.046987611506474,19.087198360455503,3
40.35482430825278,29.757176815871574,0
54.86942319523901,42.696354559742765,2
58.585748550588825,49.63352554340575,2
57.46745054322201,47.74866472753799,2
49.055130821679015,43.33040484535799,2
43.18548046516462,38.38493097384184,2
36.41325198035602,32.772920995694705,0
27.044375656019103,24.778837494944543,3
21.828445951092956,20.45040205154203,3
18.69687567226563,17.145741474943584,3
15.976031223353312,14.628720755133179,3
13.309269625579315,15.386338761811528,3
12.04995261115422,15.420691552198623,3
12.378089900199663,13.992873732464739,3
12.218303667215233,12.343088715796762,3
12.636001896768299,12.463763590850164,3
13.392786597645935,12.963862082923713,3
15.904227187407747,15.148507873709068,3
17.84376447015007,20.414376433492013,3
19.70099181532691,29.369697107683216,3
21.410453528546128,42.8642949749489,1
22.076566913620475,47.63976311181704,1
21.988989033363,51.791900792627516,1
21.625608623464327,44.614458513866765,1
20.348460896638553,37.08979469636261,1
19.082171621112717,31.047339711493976,3
18.35198815396722,21.22507543060523,3
17.349141226135327,18.06382459135841,3
15.498843766037671,13.676986263877689,3
14.899653209042354,11.432339684584244,3
14.654267011187953,11.407205348516397,3
15.37461513600767,12.33330667864381,3
17.10023514986848,13.289476145965274,3
21.386719981349238,15.505735387821185,3
31.261664919481795,20.105912059814695,3
42.246924610488556,28.981224123631083,0
65.34071238607086,48.5826912291499,2
92.60336097184496,73.03012137451405,2
103.22209136826373,73.71762173270031,2
99.73973661249113,68.70078313459267,2
63.134037723939,50.0895800888657,2
53.989122310576434,44.63039486776629,2
35.22779910799251,27.963253900529583,0
27.102201998082773,21.34830508799752,3
22.43480062487363,18.453866388479884,3
18.50138186893886,15.721162995113595,3
17.36354415750287,14.436609306017482,3
15.563478077504644,13.37029247043427,3
14.872061038115879,12.85104052824239,3
15.12648992996443,12.61381228559464,3
15.251236370695832,12.973941779918412,3
15.410881224036459,13.22352992368855,3
15.669705089874252,15.663673035008442,3
15.693637337625162,22.229330040492293,3
15.658345838296878,31.265677529578646,3
15.773699008225277,35.183463659008,1
15.713853089903997,33.287462935207515,3
15.670641151537204,28.891574940030136,3
15.865702216231977,24.999317516663737,3
15.927624530658166,20.389379219114485,3
15.891604947679305,17.02848667447394,3
15.58958126171359,13.911833493058795,3
15.632913542761669,11.740606920302477,3
16.188376023367066,11.221789783505184,3
17.553335326086223,10.966445246219925,3
19.3681928474652,11.079803323915076,3
24.23208335883693,11.260935599654916,3
38.44736511789474,11.551678157058909,0
51.17275899580641,12.283523301159736,0
111.74091970178806,13.165489528140107,0
91.25857168610132,13.259056402018587,0
103.94034946972882,13.66763308475133,0
73.19506640380324,13.333984379673792,0
65.53885401455086,12.717593625394194,0
31.749700559882232,12.211267060308929,3
22.853218588673833,11.81209992939895,3
18.993739804257082,11.598646936959252,3
17.004413222616797,11.51408066177834,3
16.65776321847298,11.918372222906793,3
17.335645854412565,12.973715886870476,3
19.415699184789595,15.856671452715203,3
21.496022983390393,23.011886085216684,3
30.54958459643992,40.49775482079992,1
47.14416814118124,63.4386951276435,2
63.32266817190201,98.01464541651694,2
75.44737275189131,114.34202667498067,2
79.21302142258465,133.80068448628117,2
77.14769953157712,124.63009434878853,2
70.02932336376212,93.95820360467445,2
68.26622175890807,74.47279481428515,2
48.36319614069973,45.62255938749442,2
33.10602427489826,24.303196331275437,3
24.596357158958213,17.529257107694974,3
21.151354400843328,14.407331429201275,3
19.57282591140422,11.965280167152924,3
19.524686062514043,11.109435948506036,3
20.11404829644641,11.338685657665707,3
19.94381542326813,11.92847208480866,3
27.770751007736884,12.799631125512,3
46.33667234579276,13.574109621055637,0
75.0259192482507,14.308113736656736,0
116.42896812972096,15.67362574172114,0
121.96757834074187,17.357433319182153,0
124.10813410199748,18.055678225782138,0
123.60251850119698,20.18676829482057,0
107.61627684151264,20.384168497011053,0
88.98891152861269,18.69370991717414,0
49.3369153703397,16.08811972073043,0
32.13696209642597,13.89122507316638,3
24.5705390581592,12.684547283152074,3
19.79117922424264,11.90114890456149,3
17.518438633991693,11.518673875573196,3
16.106569684159677,11.576562435924393,3
16.069324438115075,11.651785740769796,3
15.88626935737521,14.381095258553893,3
15.945378390049378,18.548278102585982,3
16.264473157154487,28.224952456495956,3
16.314869516814532,41.87905885606916,1
17.012796874817223,55.80350264904712,1
18.158513004026265,102.22982852138608,1
20.049144656623923,141.38788741971177,1
21.744212296425122,149.54995997550364,1
22.008090212932256,141.69732115082098,1
21.745390391040598,130.92903871430687,1
21.63353591590508,123.5045688765139,1
20.05775805575944,60.63849570047054,1
19.167715021495475,35.01519028819261,1
18.67651520149222,22.98593798224131,3
18.140783938256284,18.347326725943162,3
16.828624046737197,14.21296753346606,3
15.672792310055039,12.479084721593997,3
15.638397441029076,12.215278369313538,3
15.70155115314389,13.10104688251656,3
17.735641263721753,14.683128409782924,3
23.665673634603397,19.19235547360393,3
37.57281645680604,31.28769797799225,0
54.234067463561736,44.36510102569539,2
105.14253660950192,71.61519770513605,2
142.43690768023228,107.4093986656784,2
149.86803645912383,127.96723036729281,2
146.1637760379467,116.60721270866492,2
127.27292682854568,89.91909318912383,2
114.88178664270174,66.56382232804084,2
55.11410860212016,38.635807311629016,2
31.139419249166387,25.437271218887727,3
23.632786955746482,19.27339325350596,3
18.640689477655027,14.166092956127308,3
16.642160076941394,11.479057925784938,3
15.987464540124972,10.941554802388547,3
15.0957221852635,11.117515454153912,3
13.713837712875348,11.058115188896235,3
11.96290329870221,10.763221966154594,3
12.703201751933364,11.934024848951141,3
12.229874429838723,11.254258484537193,3
11.66196618948339,11.193768746732388,3
11.534494255876162,10.95630240406627,3
10.984665197015925,10.958209946828429,3
11.663802213123978,11.661070532991483,3
12.371524049993106,11.941881678483128,3
14.021418113954175,12.245630615003412,3
15.505812849853964,13.98451563011872,3
16.23226322038333,15.202822632251229,3
16.631724270853233,15.596217198065633,3
16.66368736454755,16.032386336014167,3
16.440289402117344,16.054938169875197,3
15.92254281634165,14.658124447067777,3
15.011181369513404,13.911885333857567,3
13.846526789543827,13.436947531841101,3
12.939160185348003,12.791257446763105,3
12.221266114771266,11.710681625704435,3
11.058804724031521,11.153955248199173,3
10.86930555437541,10.722326764788054,3
11.203977655368714,11.098190097147093,3
11.879685253112232,10.983859277970286,3
13.318072992349888,11.86591346610661,3
14.382134545433818,13.743275692644058,3
14.923668677716448,14.872230460432162,3
15.084999387378087,15.548663050386798,3
15.180612344902162,15.114207352185526,3
15.423991137365805,14.32408899558175,3
15.016602393471693,13.78850378319484,3
13.50978388720067,13.496351285571825,3
12.265097324540697,12.62120465479712,3
11.504082281202411,12.479140512311963,3
11.314445240010372,11.739379467737963,3
11.103265591815688,11.158551057539135,3
11.082289538434374,10.555238739717637,3
11.39234842755716,11.276888550019626,3
12.024596347489856,11.35111174089548,3
13.694182034280066,12.160144857031238,3
13.669749750323042,13.504119488651403,3
14.539401628322377,14.542915289705604,3
15.235847534433498,14.735191863499837,3
15.146565796341076,14.834923510762357,3
15.24166937850124,14.514164432927577,3
14.892004446778776,13.878393933244789,3
14.201320632347931,12.92540789647387,3
13.501386105276916,12.92625557360932,3
12.094641323780381,12.479749784451725,3
11.464919816349926,12.09760773251271,3
10.970558705626853,11.912775941337436,3
11.436127072914882,11.546850144727077,3
12.196823653689822,10.718155551800272,3
12.774535255267619,10.875804903004648,3
13.162194214212603,10.72962113427953,3
14.62102291587552,11.611452561077218,3
15.652557985691226,13.167868350002395,3
16.71188939636783,14.17625022057413,3
17.10907109830758,14.622460859700345,3
16.77195812766335,14.741809911535729,3
16.807529568164743,14.711868999325645,3
16.520893579343134,14.212544985535148,3
16.237105459866427,13.198425647866951,3
15.147180739995289,12.28785407890109,3
14.403730928411136,12.097890905011875,3
13.30487013436231,11.58743398739182,3
12.649996191310796,11.301873726417494,3
12.351787870269746,11.08224287596647,3
11.713704230857024,10.916389760947228,3
11.78826007974113,11.408319234796418,3
11.756753103127302,10.77411586684812,3
12.806346232870721,11.181110270511919,3
14.890211045682165,13.098811654026356,3
15.286379537315094,15.49642764797187,3
15.488941558296261,15.709538488006125,3
15.60791487692613,15.799933628528633,3
15.618987223170283,15.732503534896782,3
15.953586794746947,15.161023970209095,3
15.96328090585667,13.711575671987804,3
15.191475723295438,12.90566218921945,3
13.24783801808077,11.194542244677859,3
10.630055768675719,10.705068184833213,3
9.66483623362245,9.83423406954373,3
10.14393926199516,9.754098118583341,3
10.35161330678148,9.645995791734231,3
12.262085539588456,10.386531249489543,3
14.975987514690546,12.547717632197621,3
